Project ID,Start Date,End Date,Duration (days),Status,Budget ($),Actual Cost ($),Location,Project Manager
PRJ4503,2023-07-04,2023-09-18,76,On Hold,545923.34,489205.1096776865,Hamilton,Bob Johnson
PRJ4504,2023-09-15,2023-11-07,53,Completed,479145.72,433759.60076558875,Hamilton,Alice Smith
PRJ4505,2023-07-01,2023-11-27,149,On Hold,331553.84,310083.47313473636,Toronto,Alice Smith
PRJ4506,2023-06-25,2023-09-26,93,In Progress,661737.06,557805.6894246499,Ottawa,Cathy Zhang
PRJ4507,2023-10-31,2024-09-23,328,Completed,621382.79,670402.3512304381,Hamilton,Daniel Lee
PRJ4508,2023-02-14,2023-04-24,69,On Hold,568479.69,501944.53552716196,Mississauga,Cathy Zhang
PRJ4509,2023-10-22,2024-07-13,265,In Progress,499944.03,585163.6389031272,Hamilton,Daniel Lee
PRJ4510,2023-06-17,2024-06-12,361,On Hold,557201.22,493833.2468991531,Mississauga,Daniel Lee
PRJ4511,2023-08-14,2024-04-14,244,On Hold,485137.89,437718.9658776709,Toronto,Alice Smith
PRJ4512,2023-11-11,2024-07-14,246,Planned,402673.91,369980.0467537384,Mississauga,Bob Johnson
PRJ4513,2023-03-16,2023-05-10,55,On Hold,595633.49,659613.6035683473,Toronto,Bob Johnson
PRJ4514,2023-01-07,2023-11-04,301,On Hold,494934.13,480602.12193779077,Toronto,Alice Smith
PRJ4515,2023-07-25,2024-07-22,363,In Progress,552194.4,622728.3164463252,Toronto,Cathy Zhang
PRJ4516,2023-08-05,2023-12-19,136,In Progress,487887.68,543478.3267442611,Mississauga,Bob Johnson
PRJ4517,2023-03-09,2023-04-28,50,Planned,546181.94,640013.904927422,Mississauga,Cathy Zhang
PRJ4518,2023-11-13,2024-09-01,293,On Hold,498550.73,549722.8055392639,Toronto,Bob Johnson
PRJ4519,2023-06-04,2024-02-12,253,Planned,490745.01,402786.0669913424,Toronto,Cathy Zhang
PRJ4520,2023-10-20,2024-07-25,279,On Hold,502998.96,570859.8119592407,Ottawa,Daniel Lee
PRJ4521,2023-07-24,2023-10-24,92,Completed,796086.97,935584.5244604971,Toronto,Daniel Lee
PRJ4522,2023-07-28,2023-08-30,33,Completed,580240.7,694824.1250669818,London,Bob Johnson
PRJ4523,2023-08-14,2023-09-14,31,Planned,758605.79,644896.1208833033,Ottawa,Cathy Zhang
PRJ4524,2023-05-18,2024-02-22,280,Planned,499189.76,521807.70245181135,Ottawa,Cathy Zhang
PRJ4525,2023-07-19,2024-01-13,178,Planned,469094.2,412701.32132239884,Ottawa,Daniel Lee
PRJ4526,2023-08-09,2024-05-07,272,In Progress,392580.29,355286.67638290557,London,Cathy Zhang
PRJ4527,2023-06-15,2023-09-05,82,In Progress,660323.12,725189.1265753811,Ottawa,Alice Smith
PRJ4528,2023-03-07,2023-09-18,195,In Progress,409481.51,487719.94932866597,Ottawa,Cathy Zhang
PRJ4529,2023-06-22,2024-05-31,344,Planned,680956.08,706793.0521770776,Mississauga,Daniel Lee
PRJ4530,2023-09-13,2024-03-27,196,On Hold,398381.17,454247.6705086466,Mississauga,Alice Smith
PRJ4531,2023-10-03,2023-12-13,71,Completed,588665.99,473024.62927034515,Toronto,Alice Smith
PRJ4532,2023-10-02,2024-08-22,325,Planned,340899.25,277714.47942040215,Toronto,Cathy Zhang
PRJ4533,2023-03-26,2023-08-08,135,In Progress,455804.43,473439.3825767771,Hamilton,Daniel Lee
PRJ4534,2023-10-17,2024-10-04,353,In Progress,502208.15,479906.7135344075,London,Daniel Lee
PRJ4535,2023-03-16,2023-10-22,220,Planned,440250.9,508887.3915295858,Mississauga,Daniel Lee
PRJ4536,2023-11-17,2024-07-08,234,Planned,483067.34,444804.9117929747,Toronto,Alice Smith
PRJ4537,2023-01-07,2023-02-22,46,In Progress,483545.49,470402.92231977923,London,Daniel Lee
PRJ4538,2023-08-03,2024-01-25,175,On Hold,580693.36,587176.0343454872,Ottawa,Alice Smith
PRJ4539,2023-02-28,2024-02-26,363,In Progress,291324.82,264877.05153743847,London,Alice Smith
PRJ4540,2023-01-05,2023-03-17,71,In Progress,443708.03,516209.0111611249,Mississauga,Bob Johnson
PRJ4541,2023-12-21,2024-08-11,234,Planned,625463.63,616590.4488468663,Hamilton,Cathy Zhang
PRJ4542,2023-02-20,2023-07-30,160,On Hold,556247.99,539372.6740078715,Mississauga,Daniel Lee
PRJ4543,2023-01-05,2023-07-03,179,In Progress,627128.63,714864.6901666044,Toronto,Alice Smith
PRJ4544,2023-08-30,2024-07-14,319,In Progress,575878.94,532567.8684975543,Toronto,Cathy Zhang
PRJ4545,2023-12-24,2024-11-21,333,Completed,391648.49,441382.419122019,London,Alice Smith
PRJ4546,2023-08-25,2024-01-22,150,Planned,566089.72,480558.737984252,Mississauga,Cathy Zhang
PRJ4547,2023-06-08,2024-02-20,257,Completed,510019.28,445305.69447160885,Toronto,Alice Smith
PRJ4548,2023-06-22,2023-11-13,144,Completed,726806.13,857875.9246532122,Ottawa,Daniel Lee
PRJ4549,2023-07-04,2023-12-31,180,In Progress,580216.46,659693.9283409324,Ottawa,Bob Johnson
PRJ4550,2023-05-12,2023-07-01,50,Planned,552336.74,527569.7178720051,Hamilton,Bob Johnson
PRJ4551,2023-07-27,2023-10-16,81,On Hold,566942.43,598341.1641939213,London,Bob Johnson
PRJ4552,2023-07-13,2023-11-24,134,In Progress,546884.55,643785.9710841452,Toronto,Alice Smith
PRJ4553,2023-08-01,2024-06-19,323,On Hold,544180.11,481459.8484260226,Hamilton,Cathy Zhang
PRJ4554,2023-07-28,2024-01-04,160,On Hold,473370.66,389870.0580945489,Ottawa,Daniel Lee
PRJ4555,2023-06-06,2024-05-23,352,Planned,553547.29,561843.4282273828,Hamilton,Daniel Lee
PRJ4556,2023-07-26,2023-12-06,133,Completed,594846.67,509806.6473701731,Hamilton,Alice Smith
PRJ4557,2023-04-17,2024-02-09,298,Planned,606032.81,530234.8544490102,Toronto,Bob Johnson
PRJ4558,2023-06-24,2023-12-10,169,On Hold,593911.68,686927.5591837285,Toronto,Alice Smith
PRJ4559,2023-11-07,2024-04-07,152,In Progress,650806.36,522572.3751888369,Toronto,Cathy Zhang
PRJ4560,2023-05-04,2024-03-29,330,On Hold,612289.21,689883.4034862964,London,Bob Johnson
PRJ4561,2023-03-03,2023-07-15,134,In Progress,562851.79,566668.0999209546,Hamilton,Alice Smith
PRJ4562,2023-12-05,2024-02-24,81,In Progress,385633.92,394780.29085666273,Hamilton,Cathy Zhang
PRJ4563,2023-09-09,2023-12-30,112,Planned,385673.17,412171.687525456,London,Bob Johnson
PRJ4564,2023-07-11,2023-10-05,86,On Hold,475186.56,462155.9926896279,Ottawa,Daniel Lee
PRJ4565,2023-03-01,2023-12-25,299,Completed,504675.37,427078.88497996225,Mississauga,Cathy Zhang
PRJ4566,2023-11-23,2024-09-15,297,On Hold,639800.15,538153.8778453439,Ottawa,Daniel Lee
PRJ4567,2023-11-10,2024-09-26,321,On Hold,222029.31,244619.65542995732,London,Cathy Zhang
PRJ4568,2023-05-01,2023-11-22,205,Completed,396679.37,352415.5285516505,Hamilton,Bob Johnson
PRJ4569,2023-08-04,2023-10-24,81,Planned,480577.91,389864.34735217947,Hamilton,Alice Smith
PRJ4570,2023-03-18,2023-06-21,95,On Hold,400314.24,477112.7478032347,Toronto,Alice Smith
PRJ4571,2023-10-04,2024-05-21,230,On Hold,420189.27,500931.4147337443,Toronto,Alice Smith
PRJ4572,2023-06-20,2023-12-10,173,In Progress,450083.79,428145.14650694275,Hamilton,Alice Smith
PRJ4573,2023-09-21,2023-12-26,96,On Hold,405417.41,328473.05238143494,Hamilton,Cathy Zhang
PRJ4574,2023-11-21,2024-01-02,42,Completed,422757.57,461188.71192542015,Toronto,Alice Smith
PRJ4575,2023-11-28,2024-10-23,330,In Progress,636323.26,720575.5293710233,Toronto,Alice Smith
PRJ4576,2023-07-31,2023-12-09,131,Planned,561431.83,477220.12992670876,Ottawa,Cathy Zhang
PRJ4577,2023-12-23,2024-03-25,93,In Progress,576394.33,492346.4950333349,Hamilton,Cathy Zhang
PRJ4578,2023-03-11,2024-03-05,360,Completed,496587.72,560592.712535484,Hamilton,Bob Johnson
PRJ4579,2023-07-07,2024-03-28,265,Completed,601110.52,702555.7079289828,London,Cathy Zhang
PRJ4580,2023-10-20,2024-03-25,157,In Progress,584779.83,652790.8555847948,Ottawa,Daniel Lee
PRJ4581,2023-11-28,2024-08-15,261,Planned,559853.79,492838.16024636745,Mississauga,Bob Johnson
PRJ4582,2023-05-12,2023-11-14,186,In Progress,434583.59,419203.0195611606,Mississauga,Bob Johnson
PRJ4583,2023-06-14,2024-01-13,213,Planned,455796.29,474181.73143371346,Mississauga,Alice Smith
PRJ4584,2023-08-28,2023-10-08,41,In Progress,605813.01,523493.556743501,Toronto,Alice Smith
PRJ4585,2023-05-18,2023-12-14,210,Completed,448326.63,396428.7863166129,Mississauga,Daniel Lee
PRJ4586,2023-06-13,2023-09-07,86,On Hold,371147.59,338915.0655571242,London,Alice Smith
PRJ4587,2023-12-31,2024-04-12,103,On Hold,446398.19,448096.87265552406,Toronto,Cathy Zhang
PRJ4588,2023-06-08,2024-01-06,212,Planned,655940.57,658775.5155416104,Toronto,Cathy Zhang
PRJ4589,2023-11-24,2023-12-26,32,Planned,446496.33,502628.8697711185,Mississauga,Alice Smith
PRJ4590,2023-01-09,2023-05-11,122,Planned,532765.48,586683.5204056957,Toronto,Alice Smith
PRJ4591,2023-09-15,2024-08-23,343,Completed,438431.21,510989.06306344754,Ottawa,Cathy Zhang
PRJ4592,2023-01-27,2023-04-17,80,In Progress,576342.56,653088.7324644553,Ottawa,Bob Johnson
PRJ4593,2023-01-19,2023-05-25,126,Completed,553679.92,499170.69625426846,Mississauga,Daniel Lee
PRJ4594,2023-04-22,2023-09-02,133,On Hold,350881.53,327203.5909189778,London,Daniel Lee
PRJ4595,2023-05-28,2024-02-11,259,Planned,526803.2,526892.3864399992,Toronto,Bob Johnson
PRJ4596,2023-03-15,2023-05-14,60,In Progress,331741.31,267286.7779501319,Hamilton,Daniel Lee
PRJ4597,2023-11-15,2024-03-27,133,On Hold,444593.22,516422.0574152559,Mississauga,Alice Smith
PRJ4598,2023-05-26,2024-05-09,349,On Hold,498856.61,407933.8494207872,Toronto,Alice Smith
PRJ4599,2023-07-25,2024-04-11,261,On Hold,684686.59,636057.7576762837,Mississauga,Alice Smith
PRJ4600,2023-10-28,2024-08-12,289,Completed,531791.25,546505.8694715305,Mississauga,Daniel Lee
PRJ4601,2023-12-12,2024-10-12,305,Planned,423291.39,426312.23247317213,London,Bob Johnson
PRJ4602,2023-12-09,2024-05-13,156,On Hold,468278.99,497211.1190432035,Hamilton,Alice Smith
PRJ4603,2023-06-18,2024-03-24,280,Planned,592419.68,598941.0773765357,Toronto,Bob Johnson
PRJ4604,2023-10-04,2024-03-07,155,Completed,424648.32,378616.68428095937,Mississauga,Cathy Zhang
PRJ4605,2023-08-23,2024-01-11,141,On Hold,609697.85,536797.055511928,Mississauga,Cathy Zhang
PRJ4606,2023-09-03,2024-06-09,280,Completed,447694.87,520623.8394590546,Toronto,Cathy Zhang
PRJ4607,2023-03-15,2024-02-04,326,Completed,408468.08,369903.2584553012,Mississauga,Daniel Lee
PRJ4608,2023-10-21,2023-12-01,41,Planned,450899.7,411396.78018524096,Mississauga,Daniel Lee
PRJ4609,2023-06-18,2023-12-30,195,On Hold,338371.56,326589.8542639966,Mississauga,Alice Smith
PRJ4610,2023-08-01,2023-11-01,92,Completed,282742.3,241963.88533061443,Ottawa,Cathy Zhang
PRJ4611,2023-12-21,2024-12-06,351,On Hold,491746.46,493177.0181997038,Ottawa,Bob Johnson
PRJ4612,2023-02-24,2023-05-28,93,Planned,493270.21,525832.3107005921,Hamilton,Daniel Lee
PRJ4613,2023-12-19,2024-05-18,151,Completed,525646.18,585780.2064554353,London,Bob Johnson
PRJ4614,2023-09-27,2023-11-11,45,Planned,491252.58,532803.5567470986,Toronto,Bob Johnson
PRJ4615,2023-10-26,2024-06-14,232,On Hold,732925.31,629622.7018962706,London,Alice Smith
PRJ4616,2023-05-20,2023-07-18,59,On Hold,516840.93,507758.4109396869,London,Alice Smith
PRJ4617,2023-11-18,2024-01-25,68,Planned,362353.71,295475.7092070594,Ottawa,Bob Johnson
PRJ4618,2023-02-22,2023-10-02,222,In Progress,388008.51,313169.1176754722,Hamilton,Bob Johnson
PRJ4619,2023-11-10,2023-12-15,35,Completed,500030.47,488055.823964298,London,Bob Johnson
PRJ4620,2023-11-17,2024-04-05,140,On Hold,456457.34,411352.14177008567,London,Bob Johnson
PRJ4621,2023-10-29,2024-05-09,193,On Hold,377152.01,404813.9669366746,Mississauga,Cathy Zhang
PRJ4622,2023-01-31,2023-11-04,277,Completed,494115.19,538435.5015928234,Toronto,Bob Johnson
PRJ4623,2023-12-31,2024-05-15,136,Planned,495577.58,573958.8683758267,Hamilton,Daniel Lee
PRJ4624,2023-09-30,2024-07-12,286,Planned,659569.37,728344.6504899842,Toronto,Alice Smith
PRJ4625,2023-10-13,2023-11-24,42,Planned,408391.03,334593.81085567165,Ottawa,Daniel Lee
PRJ4626,2023-01-18,2023-06-15,148,In Progress,458227.22,434696.8875697084,London,Alice Smith
PRJ4627,2023-09-21,2024-09-15,360,In Progress,659261.64,599406.8410537604,London,Alice Smith
PRJ4628,2023-11-29,2024-11-16,353,On Hold,532858.62,508588.49774084816,Toronto,Alice Smith
PRJ4629,2023-10-26,2023-12-03,38,Planned,407804.53,352355.4555480687,Ottawa,Daniel Lee
PRJ4630,2023-07-08,2024-05-26,323,Completed,428526.78,359568.95397892647,Mississauga,Alice Smith
PRJ4631,2023-05-10,2023-09-01,114,On Hold,378584.12,381761.88582365814,Mississauga,Bob Johnson
PRJ4632,2023-03-07,2023-04-24,48,Completed,507727.26,552484.6996485611,London,Bob Johnson
PRJ4633,2023-09-29,2024-08-20,326,On Hold,603116.0,651826.2782118341,London,Cathy Zhang
PRJ4634,2023-05-15,2024-01-07,237,In Progress,663090.13,650078.7956858386,Hamilton,Cathy Zhang
PRJ4635,2023-03-19,2023-07-22,125,On Hold,351371.83,354503.11327315675,Toronto,Cathy Zhang
PRJ4636,2023-02-06,2024-01-05,333,In Progress,586911.72,590745.1274451797,London,Bob Johnson
PRJ4637,2023-09-24,2023-11-24,61,On Hold,516431.28,556004.4541603363,Ottawa,Daniel Lee
PRJ4638,2023-05-12,2023-09-21,132,Planned,473806.96,388128.4807708756,Toronto,Cathy Zhang
PRJ4639,2023-06-05,2023-11-06,154,Completed,458266.2,496741.5168828808,Hamilton,Bob Johnson
PRJ4640,2023-12-23,2024-12-22,365,Planned,307906.82,318030.90718132484,Mississauga,Alice Smith
PRJ4641,2023-03-28,2024-02-06,315,On Hold,563799.86,495717.3542386454,Hamilton,Daniel Lee
PRJ4642,2023-07-29,2023-12-26,150,On Hold,368114.32,301715.1626347143,Toronto,Daniel Lee
PRJ4643,2023-11-17,2024-01-23,67,On Hold,425180.42,358601.89262843004,Mississauga,Bob Johnson
PRJ4644,2023-09-26,2024-02-22,149,In Progress,541798.46,547149.5523025177,Ottawa,Bob Johnson
PRJ4645,2023-04-25,2024-04-15,356,Completed,318336.44,351240.7806139568,Mississauga,Alice Smith
PRJ4646,2023-06-09,2023-07-22,43,Completed,367920.61,343587.4132879166,Mississauga,Alice Smith
PRJ4647,2023-07-07,2024-07-01,360,On Hold,621866.27,591798.7648872278,Ottawa,Alice Smith
PRJ4648,2023-01-22,2023-08-25,215,On Hold,512205.89,601154.8303636013,London,Daniel Lee
PRJ4649,2023-01-16,2023-07-22,187,In Progress,433779.86,383984.2023079276,London,Daniel Lee
PRJ4650,2023-06-23,2024-06-16,359,Planned,512599.62,431352.4622450176,Mississauga,Cathy Zhang
PRJ4651,2023-10-27,2024-06-02,219,Planned,566947.63,531436.3240547802,Mississauga,Cathy Zhang
PRJ4652,2023-12-09,2024-02-09,62,Completed,612476.79,672725.4261346497,Hamilton,Cathy Zhang
PRJ4653,2023-03-16,2024-02-26,347,In Progress,388756.48,408361.8255515669,London,Daniel Lee
PRJ4654,2023-02-07,2023-03-31,52,On Hold,397516.18,384127.10988784506,Ottawa,Alice Smith
PRJ4655,2023-02-25,2024-02-16,356,Completed,560834.33,665094.000146617,Mississauga,Cathy Zhang
PRJ4656,2023-10-09,2024-08-09,305,In Progress,564041.26,617060.3348604734,Mississauga,Alice Smith
PRJ4657,2023-04-02,2024-03-07,340,Planned,365603.1,301529.1714099791,Hamilton,Alice Smith
PRJ4658,2023-12-20,2024-05-10,142,In Progress,401268.93,440534.12908786756,Hamilton,Alice Smith
PRJ4659,2023-01-31,2023-06-28,148,Planned,480625.27,389121.63096906536,Hamilton,Cathy Zhang
PRJ4660,2023-04-26,2024-01-10,259,In Progress,502357.62,532564.0467327003,Toronto,Cathy Zhang
PRJ4661,2023-09-22,2024-03-06,166,Completed,505192.99,446688.1733641475,Ottawa,Alice Smith
PRJ4662,2023-12-01,2024-11-12,347,Planned,364067.62,392674.91900473845,Toronto,Cathy Zhang
PRJ4663,2023-08-21,2024-05-06,259,Completed,504182.78,465820.43323987245,Mississauga,Bob Johnson
PRJ4664,2023-11-07,2024-02-26,111,Completed,428262.93,492160.83974141296,Hamilton,Cathy Zhang
PRJ4665,2023-02-11,2023-05-21,99,Planned,383368.24,358359.4178262863,Hamilton,Alice Smith
PRJ4666,2023-11-05,2024-03-14,130,Planned,498900.4,522786.9240558184,Hamilton,Alice Smith
PRJ4667,2023-10-22,2024-04-09,170,On Hold,488700.64,446853.7045586169,London,Daniel Lee
PRJ4668,2023-05-11,2024-02-07,272,On Hold,580169.32,676992.9760537946,Ottawa,Daniel Lee
PRJ4669,2023-03-07,2023-05-17,71,On Hold,413903.16,460425.20979794423,Toronto,Alice Smith
PRJ4670,2023-06-03,2023-12-06,186,Completed,523517.04,469762.91265896504,Ottawa,Bob Johnson
PRJ4671,2023-07-05,2024-06-27,358,Completed,343132.48,404731.17159844,Hamilton,Daniel Lee
PRJ4672,2023-08-19,2023-12-11,114,On Hold,472514.43,445516.38994351414,Mississauga,Alice Smith
PRJ4673,2023-04-13,2023-08-11,120,Completed,546367.78,579557.425726695,London,Daniel Lee
PRJ4674,2023-11-05,2024-03-06,122,Completed,554802.12,608696.3149884468,Ottawa,Daniel Lee
PRJ4675,2023-11-02,2024-08-02,274,Planned,555483.38,449475.4120239341,Mississauga,Alice Smith
PRJ4676,2023-01-31,2023-10-11,253,Planned,580437.58,686998.3382810137,Hamilton,Cathy Zhang
PRJ4677,2023-08-17,2023-11-26,101,Completed,455421.02,427083.14037937595,Hamilton,Bob Johnson
PRJ4678,2023-09-10,2023-12-16,97,On Hold,549572.54,481376.9394005549,Hamilton,Cathy Zhang
PRJ4679,2023-02-10,2023-11-15,278,In Progress,686874.48,783231.3728301841,Hamilton,Alice Smith
PRJ4680,2023-02-10,2023-03-21,39,On Hold,453286.74,490075.3617837454,London,Alice Smith
PRJ4681,2023-11-18,2024-03-18,121,In Progress,638019.8,532553.4101801988,London,Bob Johnson
PRJ4682,2023-08-09,2023-11-07,90,On Hold,587647.3,497630.21289027564,Ottawa,Alice Smith
PRJ4683,2023-01-23,2023-12-27,338,Planned,473367.66,514113.6089049361,Hamilton,Daniel Lee
PRJ4684,2023-06-13,2024-01-30,231,Completed,481712.45,399779.570178811,London,Bob Johnson
PRJ4685,2023-10-01,2024-07-21,294,Completed,511840.24,597251.1099344024,Mississauga,Cathy Zhang
PRJ4686,2023-07-14,2023-09-01,49,Planned,582016.5,638248.6380463128,London,Bob Johnson
PRJ4687,2023-07-02,2023-10-14,104,In Progress,540263.46,504712.4399995032,London,Cathy Zhang
PRJ4688,2023-09-18,2024-04-21,216,In Progress,452500.24,427692.145881909,Ottawa,Alice Smith
PRJ4689,2023-12-29,2024-03-27,89,In Progress,291794.7,292552.9105772188,London,Cathy Zhang
PRJ4690,2023-06-20,2024-02-22,247,Planned,567217.4,535673.1729156998,Mississauga,Cathy Zhang
PRJ4691,2024-01-01,2024-02-01,31,In Progress,306750.23,341531.84734058805,Hamilton,Cathy Zhang
PRJ4692,2023-03-01,2023-11-22,266,Planned,363402.03,432410.1776810095,Toronto,Bob Johnson
PRJ4693,2023-07-01,2024-03-01,244,On Hold,459752.28,475295.8637727058,Ottawa,Daniel Lee
PRJ4694,2023-02-24,2023-09-18,206,On Hold,378592.14,370420.2025606124,Mississauga,Cathy Zhang
PRJ4695,2023-09-08,2024-05-21,256,Planned,531752.84,472786.5847064731,Ottawa,Bob Johnson
PRJ4696,2023-04-05,2024-02-29,330,Completed,470381.18,499250.05711888603,Hamilton,Bob Johnson
PRJ4697,2023-11-09,2024-04-28,171,On Hold,578523.1,621467.300554286,London,Daniel Lee
PRJ4698,2023-03-08,2024-01-22,320,In Progress,339228.25,364357.0042135682,London,Bob Johnson
PRJ4699,2023-10-02,2024-08-31,334,Planned,433810.23,351730.7378466675,Mississauga,Alice Smith
PRJ4700,2023-09-30,2024-03-04,156,In Progress,500419.94,580311.4030660747,Hamilton,Alice Smith
PRJ4701,2023-09-29,2024-02-06,130,In Progress,504272.81,471617.42672794964,Toronto,Alice Smith
PRJ4702,2023-04-13,2023-08-11,120,Completed,569403.64,625015.1895681615,Toronto,Daniel Lee
PRJ4703,2023-06-10,2023-11-08,151,In Progress,408541.14,450997.8640026555,London,Bob Johnson
PRJ4704,2023-12-26,2024-12-01,341,Completed,453198.97,480491.5145304315,Hamilton,Alice Smith
PRJ4705,2023-09-26,2023-12-23,88,On Hold,550734.97,527574.6971111504,Hamilton,Cathy Zhang
PRJ4706,2023-10-06,2024-03-21,167,Planned,280143.93,292289.2021795814,Mississauga,Bob Johnson
PRJ4707,2023-01-28,2023-11-16,292,In Progress,538493.53,439453.5180627337,Toronto,Alice Smith
PRJ4708,2023-06-17,2024-03-19,276,Planned,576394.86,636777.015389095,Mississauga,Bob Johnson
PRJ4709,2023-03-29,2024-01-29,306,In Progress,366633.93,307912.1750080027,Ottawa,Alice Smith
PRJ4710,2023-11-22,2024-02-10,80,Planned,468497.71,449148.92807099735,Hamilton,Cathy Zhang
PRJ4711,2023-08-31,2023-11-18,79,In Progress,649265.98,546323.2454878826,Toronto,Bob Johnson
PRJ4712,2023-08-02,2023-11-09,99,In Progress,565982.83,642294.169506149,Mississauga,Alice Smith
PRJ4713,2023-12-28,2024-10-03,280,In Progress,544697.23,555657.0597467748,London,Alice Smith
PRJ4714,2023-03-15,2024-01-06,297,In Progress,599095.93,644856.1041224288,Ottawa,Cathy Zhang
PRJ4715,2023-11-18,2024-01-29,72,In Progress,680454.51,730150.0543659967,Mississauga,Cathy Zhang
PRJ4716,2023-08-29,2023-12-14,107,In Progress,501853.41,570427.9108940281,London,Alice Smith
PRJ4717,2023-08-25,2024-03-19,207,In Progress,459281.1,391779.52855787886,Toronto,Alice Smith
PRJ4718,2023-10-31,2024-10-28,363,In Progress,598853.84,637115.3640950095,Toronto,Daniel Lee
PRJ4719,2023-10-19,2024-01-23,96,In Progress,481254.69,495718.1364241901,Ottawa,Daniel Lee
PRJ4720,2023-03-16,2023-05-02,47,Planned,407198.13,330791.00421336817,London,Bob Johnson
PRJ4721,2023-10-13,2024-05-01,201,Completed,445993.37,392728.0087604338,Hamilton,Bob Johnson
PRJ4722,2023-03-29,2024-02-08,316,In Progress,531232.96,481843.4967752458,Toronto,Daniel Lee
PRJ4723,2023-03-25,2023-12-31,281,Completed,455040.42,377238.76941958617,Hamilton,Alice Smith
PRJ4724,2023-07-18,2023-09-07,51,In Progress,462502.48,435625.4999733257,Hamilton,Cathy Zhang
PRJ4725,2023-11-21,2024-04-01,132,In Progress,397268.42,322137.4150629733,Mississauga,Bob Johnson
PRJ4726,2023-12-21,2024-05-24,155,Planned,643536.65,657226.8605771362,Mississauga,Alice Smith
PRJ4727,2023-03-28,2023-12-26,273,On Hold,465737.33,411991.42106914613,Toronto,Cathy Zhang
PRJ4728,2023-04-02,2024-03-24,357,On Hold,428848.9,392311.5064376815,Hamilton,Cathy Zhang
PRJ4729,2023-11-26,2024-09-29,308,Planned,439487.72,511646.6156442839,Mississauga,Alice Smith
PRJ4730,2023-11-23,2024-02-02,71,Completed,580252.6,580906.3936110933,London,Alice Smith
PRJ4731,2023-09-02,2023-12-03,92,On Hold,557319.86,505826.61059967504,London,Bob Johnson
PRJ4732,2023-12-15,2024-06-16,184,Planned,449814.53,467530.34180373105,London,Daniel Lee
